categoria_dettaglio;anno;anno_mese;N_month;sum_abs_month;med_N_month_base;med_sum_abs_base;mad_sum_abs_base;mean_active_months_per_year;cadence_type;amount_band_low;amount_band_high;p_active_moy;active_months_in_year;delta_Hn_month_vs_base;delta_Hn_month_vs_year;delta_Hn_year;label_liv2;severity;reasons_liv2
Prestito bancario;2023;2023-11;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2023;2023-12;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.496258830160672;0.47674416354631605;0.01951466661435597;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496|entropy_shift_vs_year=+0.477
Prestito bancario;2024;2024-01;2.0;85242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.5779629961061825;0.42863805213926565;0.1493249439669168;amount_spike;3;duplicate_in_fixed N=2|N_month=2>= 2.0x medN=1.0|sum_abs=85242.66>=max(band_high=291.19, 2.0x242.66)|entropy_shift_vs_base=+0.578|entropy_shift_vs_year=+0.429
Prestito bancario;2024;2024-02;2.0;993.54;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.3892411205653153;0.23991617659839848;0.1493249439669168;amount_spike;3;duplicate_in_fixed N=2|N_month=2>= 2.0x medN=1.0|sum_abs=993.54>=max(band_high=291.19, 2.0x242.66)|entropy_shift_vs_base=+0.389
Prestito bancario;2024;2024-03;2.0;993.54;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.3892411205653153;0.23991617659839848;0.1493249439669168;amount_spike;3;duplicate_in_fixed N=2|N_month=2>= 2.0x medN=1.0|sum_abs=993.54>=max(band_high=291.19, 2.0x242.66)|entropy_shift_vs_base=+0.389
Prestito bancario;2024;2024-04;2.0;993.54;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.3892411205653153;0.23991617659839848;0.1493249439669168;amount_spike;3;duplicate_in_fixed N=2|N_month=2>= 2.0x medN=1.0|sum_abs=993.54>=max(band_high=291.19, 2.0x242.66)|entropy_shift_vs_base=+0.389
Prestito bancario;2024;2024-05;2.0;993.54;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;1.0;12;0.3892411205653153;0.23991617659839848;0.1493249439669168;amount_spike;3;duplicate_in_fixed N=2|N_month=2>= 2.0x medN=1.0|sum_abs=993.54>=max(band_high=291.19, 2.0x242.66)|entropy_shift_vs_base=+0.389
Prestito bancario;2024;2024-06;2.0;993.54;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.3892411205653153;0.23991617659839848;0.1493249439669168;amount_spike;3;duplicate_in_fixed N=2|N_month=2>= 2.0x medN=1.0|sum_abs=993.54>=max(band_high=291.19, 2.0x242.66)|entropy_shift_vs_base=+0.389
Prestito bancario;2024;2024-07;2.0;993.54;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.3892411205653153;0.23991617659839848;0.1493249439669168;amount_spike;3;duplicate_in_fixed N=2|N_month=2>= 2.0x medN=1.0|sum_abs=993.54>=max(band_high=291.19, 2.0x242.66)|entropy_shift_vs_base=+0.389
Prestito bancario;2024;2024-08;2.0;993.54;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.3892411205653153;0.23991617659839848;0.1493249439669168;amount_spike;3;duplicate_in_fixed N=2|N_month=2>= 2.0x medN=1.0|sum_abs=993.54>=max(band_high=291.19, 2.0x242.66)|entropy_shift_vs_base=+0.389
Prestito bancario;2024;2024-09;2.0;993.54;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.3892411205653153;0.23991617659839848;0.1493249439669168;amount_spike;3;duplicate_in_fixed N=2|N_month=2>= 2.0x medN=1.0|sum_abs=993.54>=max(band_high=291.19, 2.0x242.66)|entropy_shift_vs_base=+0.389
Prestito bancario;2024;2024-10;2.0;993.54;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.3892411205653153;0.23991617659839848;0.1493249439669168;amount_spike;3;duplicate_in_fixed N=2|N_month=2>= 2.0x medN=1.0|sum_abs=993.54>=max(band_high=291.19, 2.0x242.66)|entropy_shift_vs_base=+0.389
Prestito bancario;2024;2024-11;2.0;993.54;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.3892411205653153;0.23991617659839848;0.1493249439669168;amount_spike;3;duplicate_in_fixed N=2|N_month=2>= 2.0x medN=1.0|sum_abs=993.54>=max(band_high=291.19, 2.0x242.66)|entropy_shift_vs_base=+0.389
Prestito bancario;2024;2024-12;2.0;993.54;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;12;0.3892411205653153;0.23991617659839848;0.1493249439669168;amount_spike;3;duplicate_in_fixed N=2|N_month=2>= 2.0x medN=1.0|sum_abs=993.54>=max(band_high=291.19, 2.0x242.66)|entropy_shift_vs_base=+0.389
Prestito bancario;2025;2025-01;2.0;993.54;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;6;0.3892411205653153;-0.0005345637081335397;0.38977568427344883;amount_spike;3;duplicate_in_fixed N=2|N_month=2>= 2.0x medN=1.0|sum_abs=993.54>=max(band_high=291.19, 2.0x242.66)|entropy_shift_vs_base=+0.389
Prestito bancario;2025;2025-02;2.0;993.54;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;6;0.3892411205653153;-0.0005345637081335397;0.38977568427344883;amount_spike;3;duplicate_in_fixed N=2|N_month=2>= 2.0x medN=1.0|sum_abs=993.54>=max(band_high=291.19, 2.0x242.66)|entropy_shift_vs_base=+0.389
Prestito bancario;2025;2025-03;2.0;993.54;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;6;0.3892411205653153;-0.0005345637081335397;0.38977568427344883;amount_spike;3;duplicate_in_fixed N=2|N_month=2>= 2.0x medN=1.0|sum_abs=993.54>=max(band_high=291.19, 2.0x242.66)|entropy_shift_vs_base=+0.389
Prestito bancario;2025;2025-04;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;6;0.496258830160672;0.10648314588722319;0.38977568427344883;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496
Prestito bancario;2025;2025-05;1.0;242.66;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;1.0;6;0.496258830160672;0.10648314588722319;0.38977568427344883;expected_fixed;0;fixed_one_payment_in_band [194.13,291.19]|entropy_shift_vs_base=+0.496
Prestito bancario;2025;2025-06;2.0;993.54;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;6;0.3892411205653153;-0.0005345637081335397;0.38977568427344883;amount_spike;3;duplicate_in_fixed N=2|N_month=2>= 2.0x medN=1.0|sum_abs=993.54>=max(band_high=291.19, 2.0x242.66)|entropy_shift_vs_base=+0.389
Prestito bancario;2025;2025-07;0.0;0.0;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;6;;;;cadence_gap;3;missing_month fixed: active_year=6<<cadence≈10.8
Prestito bancario;2025;2025-08;0.0;0.0;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;6;;;;cadence_gap;3;missing_month fixed: active_year=6<<cadence≈10.8
Prestito bancario;2025;2025-09;0.0;0.0;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;6;;;;cadence_gap;3;missing_month fixed: active_year=6<<cadence≈10.8
Prestito bancario;2025;2025-10;0.0;0.0;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;6;;;;cadence_gap;3;missing_month fixed: active_year=6<<cadence≈10.8
Prestito bancario;2025;2025-11;0.0;0.0;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;6;;;;cadence_gap;3;missing_month fixed: active_year=6<<cadence≈10.8
Prestito bancario;2025;2025-12;0.0;0.0;1.0;242.66;0.0;10.777777777777779;fixed;194.128;291.192;0.8888888888888888;6;;;;cadence_gap;3;missing_month fixed: active_year=6<<cadence≈10.8
Software;2015;2015-01;65.0;155387.32;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;-0.013124080833774143;0.0001334041731257951;-0.013257485006899938;;0;
Software;2015;2015-02;69.0;161504.61;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.009597328141636052;0.02285481314853599;-0.013257485006899938;;0;
Software;2015;2015-03;82.0;198551.03;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.020967321996629762;0.0342248070035297;-0.013257485006899938;;0;
Software;2015;2015-04;68.0;150353.14;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.004339505960063272;0.01759699096696321;-0.013257485006899938;;0;
Software;2015;2015-05;82.0;202939.19;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.022297242578230403;0.03555472758513034;-0.013257485006899938;;0;
Software;2015;2015-06;71.0;192232.18;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;-0.023231728827093456;-0.009974243820193518;-0.013257485006899938;;0;
Software;2015;2015-07;71.0;175215.19999999998;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.018990258044568553;0.03224774305146849;-0.013257485006899938;;0;
Software;2015;2015-08;83.0;185440.5;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.01179930726368661;0.025056792270586548;-0.013257485006899938;;0;
Software;2015;2015-09;71.0;165622.32;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.022540688257080888;0.035798173263980826;-0.013257485006899938;;0;
Software;2015;2015-10;94.0;214620.63000000003;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.017398570993403584;0.030656056000303522;-0.013257485006899938;;0;
Software;2015;2015-11;78.0;205645.12000000002;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.006775137291792466;0.020032622298692404;-0.013257485006899938;;0;
Software;2015;2015-12;80.0;183106.96999999997;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.012353217334214905;0.025610702341114844;-0.013257485006899938;;0;
Software;2016;2016-01;106.0;246434.47;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.01513059361976099;0.08003601167638175;-0.06490541805662076;;0;
Software;2016;2016-02;75.0;168131.93000000002;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.01615855731069804;0.0810639753673188;-0.06490541805662076;;0;
Software;2016;2016-03;57.0;128553.64999999998;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;-0.01754895343897811;0.047356464617642646;-0.06490541805662076;;0;
Software;2016;2016-04;63.0;146464.16999999998;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.006945933381687253;0.07185135143830801;-0.06490541805662076;;0;
Software;2016;2016-05;60.0;144764.08000000002;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.020421651284328712;0.08532706934094947;-0.06490541805662076;;0;
Software;2016;2016-06;88.0;211087.2;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.015193817768999973;0.08009923582562073;-0.06490541805662076;;0;
Software;2016;2016-07;62.0;146778.08000000002;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.01536616089314291;0.08027157894976367;-0.06490541805662076;;0;
Software;2016;2016-08;74.0;167519.88;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.018133333573888133;0.08303875163050889;-0.06490541805662076;;0;
Software;2016;2016-09;63.0;148238.25999999995;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.020647782097158562;0.08555320015377932;-0.06490541805662076;;0;
Software;2016;2016-10;62.0;150998.22;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.020194635917320958;0.08510005397394171;-0.06490541805662076;;0;
Software;2016;2016-11;80.0;189753.32;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.02065321384483987;0.08555863190146062;-0.06490541805662076;;0;
Software;2016;2016-12;79.0;192479.42000000004;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.014606522878272687;0.07951194093489344;-0.06490541805662076;;0;
Software;2017;2017-01;74.0;218702.68;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;-0.00686481896911495;0.04576041195426417;-0.05262523092337912;;0;
Software;2017;2017-02;90.0;285798.38999999996;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.015783401171344802;0.06840863209472392;-0.05262523092337912;;0;
Software;2017;2017-03;74.0;195598.00999999998;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.0033687908718582626;0.05599402179523738;-0.05262523092337912;;0;
Software;2017;2017-04;73.0;188501.93;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.013464616371972937;0.06608984729535206;-0.05262523092337912;;0;
Software;2017;2017-05;82.0;212085.60000000003;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.014549074155071673;0.06717430507845079;-0.05262523092337912;;0;
Software;2017;2017-06;76.0;192250.80999999997;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.0004164191576686571;0.053041650081047775;-0.05262523092337912;;0;
Software;2017;2017-07;98.0;240652.43999999994;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.013808034866435115;0.06643326578981423;-0.05262523092337912;;0;
Software;2017;2017-08;91.0;223665.87;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.02349147063580781;0.07611670155918693;-0.05262523092337912;;0;
Software;2017;2017-09;82.0;201400.21000000002;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.0015784717346900567;0.054203702658069175;-0.05262523092337912;;0;
Software;2017;2017-10;90.0;215084.61;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.012320979019602496;0.06494620994298161;-0.05262523092337912;;0;
Software;2017;2017-11;70.0;159153.27999999997;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.011912330182440645;0.06453756110581976;-0.05262523092337912;;0;
Software;2017;2017-12;83.0;169524.03;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.0036255108638331146;0.05625074178721223;-0.05262523092337912;;0;
Software;2018;2018-01;65.0;146481.36000000002;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.014642736114449884;0.05807735299789518;-0.0434346168834453;;0;
Software;2018;2018-02;82.0;186934.88;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.007083131119367758;0.05051774800281306;-0.0434346168834453;;0;
Software;2018;2018-03;87.0;194513.33999999997;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.009003028028206184;0.05243764491165148;-0.0434346168834453;;0;
Software;2018;2018-04;85.0;214510.93;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.02133074603662899;0.06476536292007429;-0.0434346168834453;;0;
Software;2018;2018-05;95.0;238220.13000000003;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.013519072846238545;0.05695368972968384;-0.0434346168834453;;0;
Software;2018;2018-06;78.0;199388.80000000002;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.005130879358250406;0.048565496241695705;-0.0434346168834453;;0;
Software;2018;2018-07;71.0;171813.36;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.014903224507513357;0.058337841390958656;-0.0434346168834453;;0;
Software;2018;2018-08;73.0;153986.24;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.01315085205998856;0.05658546894343386;-0.0434346168834453;;0;
Software;2018;2018-09;78.0;183422.97;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.0166621250342307;0.060096741917676;-0.0434346168834453;;0;
Software;2018;2018-10;93.0;217980.04000000004;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.012039762989659919;0.05547437987310522;-0.0434346168834453;;0;
Software;2018;2018-11;78.0;155012.44;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;-0.01890755214738593;0.024527064736059367;-0.0434346168834453;;0;
Software;2018;2018-12;82.0;198119.12;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.011396378318173861;0.05483099520161916;-0.0434346168834453;;0;
Software;2020;2020-01;72.0;178830.11000000002;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.021392894387392003;0.05067507160090823;-0.029282177213516225;;0;
Software;2020;2020-02;64.0;159366.86;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.008015995185681524;0.03729817239919775;-0.029282177213516225;;0;
Software;2020;2020-03;84.0;215304.52;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.015303872853821399;0.044586050067337624;-0.029282177213516225;;0;
Software;2020;2020-04;102.0;253098.15;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.01310570328486993;0.042387880498386155;-0.029282177213516225;;0;
Software;2020;2020-05;78.0;182000.9;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.019473412428600678;0.0487555896421169;-0.029282177213516225;;0;
Software;2020;2020-06;95.0;201038.86000000002;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.009339047387143196;0.03862122460065942;-0.029282177213516225;;0;
Software;2020;2020-07;63.0;184356.68;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;-0.013276357067383171;0.016005820146133054;-0.029282177213516225;;0;
Software;2020;2020-08;69.0;163655.96000000002;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.014044436237805491;0.043326613451321716;-0.029282177213516225;;0;
Software;2020;2020-09;82.0;224450.75;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.004509603692857245;0.03379178090637347;-0.029282177213516225;;0;
Software;2020;2020-10;73.0;182874.33000000002;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.01099728697560265;0.040279464189118874;-0.029282177213516225;;0;
Software;2020;2020-11;73.0;154345.98;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.01322399291289289;0.042506170126409115;-0.029282177213516225;;0;
Software;2020;2020-12;87.0;219780.51;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.020592822669219135;0.04987499988273536;-0.029282177213516225;;0;
Software;2021;2021-01;72.0;174305.3;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.0023427634750869952;0.04577738035853218;-0.04343461688344519;;0;
Software;2021;2021-02;71.0;171945.64999999997;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.004463351586558417;0.047897968470003605;-0.04343461688344519;;0;
Software;2021;2021-03;73.0;164483.44000000003;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.02120823465490196;0.06464285153834715;-0.04343461688344519;;0;
Software;2021;2021-04;85.0;192995.82;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.013623514305808215;0.0570581311892534;-0.04343461688344519;;0;
Software;2021;2021-05;95.0;236932.11;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.02153596216983711;0.0649705790532823;-0.04343461688344519;;0;
Software;2021;2021-06;70.0;171395.63;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.018669528156209148;0.062104145039654335;-0.04343461688344519;;0;
Software;2021;2021-07;68.0;150014.67;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;-0.00037956176348230564;0.04305505511996288;-0.04343461688344519;;0;
Software;2021;2021-08;78.0;194567.92999999996;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.009255445267242424;0.05269006215068761;-0.04343461688344519;;0;
Software;2021;2021-09;59.0;144344.34999999998;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.02258330251543139;0.06601791939887658;-0.04343461688344519;;0;
Software;2021;2021-10;57.0;141472.44;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.011757372634341845;0.05519198951778703;-0.04343461688344519;;0;
Software;2021;2021-11;80.0;194536.18;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.014088957366100052;0.05752357424954524;-0.04343461688344519;;0;
Software;2021;2021-12;67.0;157684.00000000003;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.013822482395381308;0.057257099278826495;-0.04343461688344519;;0;
Software;2022;2022-01;77.0;203732.24000000005;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.008257241808265925;0.035667166485094826;-0.0274099246768289;;0;
Software;2022;2022-02;74.0;171519.13;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.02546005936711504;0.05286998404394394;-0.0274099246768289;;0;
Software;2022;2022-03;67.0;147709.11000000002;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.0069494452871248225;0.03435936996395372;-0.0274099246768289;;0;
Software;2022;2022-04;60.0;122156.73000000003;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;-0.005338118559448879;0.022071806117380022;-0.0274099246768289;;0;
Software;2022;2022-05;74.0;162573.91999999995;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.017684614154021894;0.045094538830850794;-0.0274099246768289;;0;
Software;2022;2022-06;81.0;192407.06999999998;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;-8.292420724009819e-05;0.027327000469588802;-0.0274099246768289;;0;
Software;2022;2022-07;85.0;214100.23000000004;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.013122741102202684;0.040532665779031585;-0.0274099246768289;;0;
Software;2022;2022-08;78.0;188465.06999999995;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.02015759854741528;0.04756752322424418;-0.0274099246768289;;0;
Software;2022;2022-09;90.0;207451.27;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.013790055497358233;0.041199980174187134;-0.0274099246768289;;0;
Software;2022;2022-10;67.0;167788.51;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.010503875536586715;0.037913800213415616;-0.0274099246768289;;0;
Software;2022;2022-11;81.0;179456.7;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;0.004115139051945604;0.031525063728774505;-0.0274099246768289;;0;
Software;2022;2022-12;66.0;144262.09;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;0.9090909090909091;12;-0.010931698522568367;0.016478226154260533;-0.0274099246768289;;0;
Software;2023;2023-01;75.0;191080.12999999998;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.014075513881292356;0.04335769109480858;-0.029282177213516225;;0;
Software;2023;2023-02;72.0;189605.0;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.011129538982369791;0.040411716195886016;-0.029282177213516225;;0;
Software;2023;2023-03;72.0;160864.32;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.004521225654625538;0.03380340286814176;-0.029282177213516225;;0;
Software;2023;2023-04;66.0;143172.63;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;0.00966082070624652;0.038942997919762745;-0.029282177213516225;;0;
Software;2023;2023-05;64.0;134600.55;75.5;184400.465;20330.76499999997;11.454545454545455;sporadic;123408.17000000009;245392.7599999999;1.0;12;-0.014240178418054805;0.01504199879546142;-0.029282177213516225;;0;
